alpha	RSME	lambda	SE
0.2	0.121179697947	0.9	0.0365784022259
0.2	0.225053951005	1.0	0.0658095243921
0.25	0.0899022833921	0.0	0.0234126836315
0.25	0.0907267449179	0.1	0.0250967271925
0.25	0.093053064532	0.2	0.0272598136012
0.25	0.0963035159583	0.3	0.0299676346545
0.25	0.0999371749566	0.4	0.0333242238066
0.25	0.103399239938	0.5	0.037429406145
0.25	0.106281076255	0.6	0.0423001634371
0.25	0.109266046057	0.7	0.0474072491082
0.25	0.11767186572	0.8	0.049834497591
0.25	0.146864737953	0.9	0.0413431758829
0.25	0.278226748257	1.0	0.076831823555
0.3	0.102816490779	0.0	0.0244197290457
0.3	0.103434704831	0.1	0.026120160777
0.3	0.105835843827	0.2	0.0288914070064
0.3	0.109215230961	0.3	0.0324528934136
0.3	0.11291479932	0.4	0.0366787546627
0.3	0.116449316985	0.5	0.0414358880928
0.3	0.119903043571	0.6	0.0463346113513
0.3	0.125230767151	0.7	0.05022144254
0.3	0.138816490963	0.8	0.0509545565944
0.3	0.176577240186	0.9	0.0458565554327
0.3	0.317729346469	1.0	0.0778750504262
0.35	0.120224874525	0.0	0.0245585733215
0.35	0.120064461808	0.1	0.0259546446251
0.35	0.121745874445	0.2	0.0290514845573
0.35	0.124421333107	0.3	0.0331801909624
0.35	0.127448860085	0.4	0.0379907848937
0.35	0.130576444339	0.5	0.0430936065949
0.35	0.134620017772	0.6	0.0475998623138
0.35	0.142781396872	0.7	0.0498961708371
0.35	0.161950386767	0.8	0.0496502776219
0.35	0.208034764654	0.9	0.0523855959271
0.35	0.349116341569	1.0	0.0928229722166
0.4	0.138366956549	0.0	0.0262046371297
0.4	0.136842826544	0.1	0.0256845708565
0.4	0.137988092132	0.2	0.0279385154918
0.4	0.140086002099	0.3	0.0318216847017
0.4	0.142442560412	0.4	0.0366758148727
0.4	0.145150120738	0.5	0.0417811908809
0.4	0.149884724287	0.6	0.0457266778499
0.4	0.161061599713	0.7	0.0466862810881
0.4	0.186272322494	0.8	0.0471059473169
0.4	0.241329490529	0.9	0.0630859623247
0.4	0.392282212142	1.0	0.139135418504
0.45	0.148513925291	0.0	0.0354270320045
0.45	0.147964269188	0.1	0.0291312140706
0.45	0.15090193433	0.2	0.0279353579692
0.45	0.154076123755	0.3	0.0297965052546
0.45	0.156795746407	0.4	0.0335668778338
0.45	0.15970209894	0.5	0.0380868578344
0.45	0.165494973848	0.6	0.0413731449881
0.45	0.179959292236	0.7	0.0415737652798
0.45	0.211702266378	0.8	0.045249198208
0.45	0.275904920306	0.9	0.0777876837941
0.45	0.459876475385	1.0	0.185181857783
0.5	0.201493199197	0.0	0.0448279301803
0.5	0.136648648583	0.1	0.0518624015503
0.5	0.146486085256	0.2	0.0397244364234
0.5	0.159463388955	0.3	0.0322582797818
0.5	0.166975536269	0.4	0.0318044081755
0.5	0.172260697372	0.5	0.0343346043907
0.5	0.180164842633	0.6	0.0365496487268
0.5	0.198379217389	0.7	0.0364903622038
0.5	0.2363011236	0.8	0.0452837649222
0.5	0.304797282362	0.9	0.0886310942355
0.5	0.495291161009	1.0	0.173153360257
0.55	0.805001190424	0.0	0.590121149273
0.55	0.366772675194	0.1	0.173979950661
0.55	0.194992460806	0.2	0.0275569716997
0.55	0.136837497374	0.3	0.0591276172101
0.55	0.161330766252	0.4	0.0418453529759
0.55	0.176378228128	0.5	0.0362922453731
0.55	0.189335221496	0.6	0.0352763365212
0.55	0.211945536421	0.7	0.0336726328928
0.55	0.253144704218	0.8	0.0434808020297
0.55	0.307636719906	0.9	0.0756043189354
0.55	0.459765490913	1.0	0.144362718532
0.6	3.18943342861	0.0	2.95367258312
0.6	1.27259997362	0.1	1.06251097634
0.6	0.557562395256	0.2	0.357377511907
0.6	0.276679943217	0.3	0.0790854728916
0.6	0.169097423748	0.4	0.0419696325744
0.6	0.160277253988	0.5	0.0574893011407
0.6	0.185369035018	0.6	0.0454999893646
0.6	0.214870026813	0.7	0.0368703803546
0.6	0.256216236888	0.8	0.0378754807978
0.6	0.304465245296	0.9	0.0562010042864
0.6	1.39731674438	1.0	0.884439596454
0.65	10.9739109718	0.0	10.7171590393
0.65	4.1400128756	0.1	3.91867057815
0.65	1.66703293968	0.2	1.457311282
0.65	0.719118733611	0.3	0.510061906934
0.65	0.354310462554	0.4	0.140788018222
0.65	0.228176456711	0.5	0.0193395065634
0.65	0.211351202402	0.6	0.0328767993109
0.65	0.24840884276	0.7	0.0274296463251
0.65	0.330962311082	0.8	0.0687710070068
0.65	0.645474682802	0.9	0.355446831092
0.65	4.02635778951	1.0	3.43327883051
0.7	32.91077423	0.0	32.6277627882
0.7	12.0597436605	0.1	11.8277973826
0.7	4.63810482817	0.2	4.42292006086
0.7	1.85047290428	0.3	1.63491692872
0.7	0.797381801843	0.4	0.574845590131
0.7	0.431232422433	0.5	0.198214980585
0.7	0.352537323582	0.6	0.106170740852
0.7	0.417985502406	0.7	0.153363958491
0.7	0.650003498516	0.8	0.361223576602
0.7	1.61049696895	0.9	1.29442673866
0.7	10.1884586095	1.0	9.55333368892
0.75	88.064485685	0.0	87.7625779937
0.75	31.675955028	0.1	31.4362371265
0.75	11.8010737506	0.2	11.587027083
0.75	4.45073135479	0.3	4.23491676276
0.75	1.73203907927	0.4	1.50510994908
0.75	0.81224190526	0.5	0.570969872427
0.75	0.620853827279	0.6	0.36243904522
0.75	0.785609926351	0.7	0.506007074728
0.75	1.37976149967	0.8	1.07316093643
0.75	3.77813396266	0.9	3.43916840963
0.75	23.7610640792	1.0	23.123820517
0.8	214.755029199	0.0	214.444587454
0.8	76.2054670267	0.1	75.9468246002
0.8	27.6733646742	0.2	27.4631016194
0.8	9.94275655335	0.3	9.73610021145
0.8	3.51981486764	0.4	3.29635513026
0.8	1.42834662778	0.5	1.18429798213
0.8	1.04911071062	0.6	0.783070997758
0.8	1.48278773194	0.7	1.19195489937
0.8	2.89938358758	0.8	2.57825270994
0.8	8.39316529847	0.9	8.03480546033
0.8	52.4118645779	1.0	51.8126935917
0.85	485.063140956	0.0	484.807204822
0.85	170.304315112	0.1	169.96355891
0.85	60.5116994585	0.2	60.2465766189
0.85	20.7836107805	0.3	20.5690329903
0.85	6.66783102909	0.4	6.45199742394
0.85	2.27097265458	0.5	2.03093194566
0.85	1.64131778979	0.6	1.3727311557
0.85	2.75086641415	0.7	2.45218182312
0.85	5.96386066293	0.8	5.63071811248
0.85	17.8966927862	0.9	17.5216854595
0.85	110.8411519	1.0	110.308329751
0.9	1027.92574793	0.0	1027.26513288
0.9	357.477668248	0.1	357.046690775
0.9	124.555205824	0.2	124.132954099
0.9	40.9935398421	0.3	40.6745304101
0.9	11.8241508093	0.4	11.5731094646
0.9	3.15261984451	0.5	2.91216437659
0.9	2.31772107529	0.6	2.05086513903
0.9	5.01663946707	0.7	4.71350921541
0.9	12.0108274306	0.8	11.6674006627
0.9	36.9088560975	0.9	36.5179876772
0.9	226.290278234	1.0	225.816936307
0.95	2063.16482333	0.0	2060.633268
0.95	711.246329632	0.1	710.9397639
0.95	243.312191652	0.2	242.698051911
0.95	76.7541859483	0.3	76.2325662025
0.95	19.650153088	0.4	19.2641226581
0.95	3.5071521965	0.5	3.21254825318
0.95	2.8333246032	0.6	2.55984260367
0.95	9.03569356987	0.7	8.73072892955
0.95	23.6924552905	0.8	23.3407729875
0.95	73.8668282897	0.9	73.4603790205
0.95	447.470881731	1.0	447.000647302
1.0	3950.99916771	0.0	3943.88179787
1.0	1352.33553853	0.1	1351.32557309
1.0	454.342669946	0.2	453.640290083
1.0	137.325080217	0.3	136.535528256
1.0	30.5419314293	0.4	29.9210616265
1.0	2.00091329188	0.5	1.55651832328
1.0	2.65648371135	0.6	2.3222326333
1.0	16.1393444557	0.7	15.8248318129
1.0	45.741710698	0.8	45.3847320594
1.0	143.636389116	0.9	143.21731492
1.0	858.457557815	1.0	857.963873329
